index,default_direction,single_recovery,single_ranking_complete,single_search_complete,single_top5_family,single_compute_cpu_seconds,single_directional_elapsed_sum_seconds,single_class_count,single_top1,single_top3,single_top5,single_top10,single_event_window_0_recovered,single_event_window_0_candidates,single_event_window_1_recovered,single_event_window_1_candidates,single_event_window_2_recovered,single_event_window_2_candidates,single_event_window_3_recovered,single_event_window_3_candidates,single_event_window_5_recovered,single_event_window_5_candidates,bidirectional_recovery,bidirectional_ranking_complete,bidirectional_search_complete,bidirectional_top5_family,bidirectional_compute_cpu_seconds,bidirectional_directional_elapsed_sum_seconds,bidirectional_class_count,bidirectional_top1,bidirectional_top3,bidirectional_top5,bidirectional_top10,bidirectional_event_window_0_recovered,bidirectional_event_window_0_candidates,bidirectional_event_window_1_recovered,bidirectional_event_window_1_candidates,bidirectional_event_window_2_recovered,bidirectional_event_window_2_candidates,bidirectional_event_window_3_recovered,bidirectional_event_window_3_candidates,bidirectional_event_window_5_recovered,bidirectional_event_window_5_candidates
109,R_to_P,recovered,True,True,recovered,8.259935534,1.659109452739358,7,True,True,True,True,True,2,True,2,True,2,True,2,True,6,recovered,True,True,recovered,18.197006580999997,4.360118224285543,31,True,True,True,True,True,2,True,2,True,2,True,2,True,6
110,R_to_P,recovered,True,True,recovered,44.15544500600001,12.158975741825998,56,True,True,True,True,True,1,True,1,True,1,True,2,True,4,recovered,True,True,recovered,120.84017247199999,32.51206967327744,99,True,True,True,True,True,1,True,1,True,1,True,2,True,5
111,R_to_P,recovered,True,True,recovered,30.722486516000004,8.914351048879325,47,True,True,True,True,True,1,True,1,True,3,True,4,True,15,recovered,True,True,recovered,152.039436612,46.41121803037822,178,True,True,True,True,True,1,True,1,True,3,True,4,True,21
112,R_to_P,recovered,True,True,recovered,7.735778601999999,3.032108360901475,22,True,True,True,True,True,1,True,1,True,1,True,2,True,5,recovered,True,True,recovered,41.754141907000005,12.62663912656717,105,True,True,True,True,True,1,True,1,True,1,True,2,True,5
113,R_to_P,recovered,True,True,recovered,31.946138230999995,5.636003358289599,35,True,True,True,True,True,1,True,1,True,2,True,3,True,12,recovered,True,True,recovered,145.28195907199998,32.019138674251735,150,True,True,True,True,True,1,True,1,True,2,True,3,True,12
114,P_to_R,recovered,True,True,recovered,3.277948115000001,0.711376023478806,10,True,True,True,True,True,1,True,1,True,1,True,1,True,2,recovered,True,True,recovered,7.0525463429999995,1.734066491946578,26,True,True,True,True,True,1,True,1,True,1,True,1,True,3
115,P_to_R,recovered,True,True,recovered,16.247972113000003,4.755787041969597,216,True,True,True,True,True,1,True,1,True,5,True,8,True,23,recovered,True,True,recovered,21.010279449000002,5.632218294311315,279,True,True,True,True,True,1,True,1,True,5,True,8,True,37
116,R_to_P,recovered,True,True,recovered,26.988699813,5.721077676862478,44,True,True,True,True,True,1,True,1,True,2,True,3,True,5,recovered,True,True,recovered,58.742787978,13.68555856239982,81,True,True,True,True,True,1,True,1,True,2,True,3,True,7
117,P_to_R,recovered,True,True,recovered,3.0569311579999994,0.5378773377742618,2,True,True,True,True,True,1,True,1,True,1,True,1,True,1,recovered,True,True,recovered,14.632907072999998,3.3314956633839756,73,True,True,True,True,True,1,True,1,True,1,True,1,True,4
118,R_to_P,recovered,True,True,recovered,36.76618295,6.392822818830609,50,True,True,True,True,True,2,True,2,True,3,True,5,True,13,recovered,True,True,recovered,70.58427078499999,13.317233277950436,101,True,True,True,True,True,2,True,2,True,3,True,5,True,18
119,R_to_P,recovered,True,True,recovered,10.692104275,2.648679753765464,39,True,True,True,True,True,2,True,2,True,6,True,8,True,21,recovered,True,True,recovered,20.840289675,4.9661221576388925,55,True,True,True,True,True,2,True,2,True,6,True,8,True,27
120,R_to_P,recovered,True,True,recovered,28.660718085000006,3.5173688922077417,7,True,True,True,True,True,1,True,1,True,1,True,2,True,3,recovered,True,True,recovered,262.2876764530001,76.23734017368406,107,True,True,True,True,True,1,True,1,True,1,True,2,True,5
121,R_to_P,recovered,True,True,recovered,38.749382010000005,10.09252033662051,32,True,True,True,True,True,1,True,1,True,2,True,3,True,4,recovered,True,True,recovered,84.482814566,25.228122690459713,51,True,True,True,True,True,1,True,1,True,2,True,3,True,5
122,R_to_P,recovered,True,True,recovered,5.2253208,1.5173076561186463,21,True,True,True,True,True,1,True,1,True,2,True,3,True,4,recovered,True,True,recovered,34.514378521999994,14.380346812540665,79,True,True,True,True,True,1,True,1,True,2,True,3,True,5
123,R_to_P,recovered,True,True,recovered,29.942281649999998,5.953422453254461,117,False,True,True,True,True,2,True,2,True,6,True,8,True,14,recovered,True,True,recovered,55.18197248799999,10.31230266392231,178,False,True,True,True,True,2,True,2,True,6,True,8,True,22
124,R_to_P,recovered,True,True,recovered,16.729442454000004,3.676169025711715,57,True,True,True,True,True,1,True,1,True,4,True,4,True,7,recovered,True,True,recovered,23.343998457,4.99112143414095,86,True,True,True,True,True,1,True,1,True,4,True,4,True,10
125,R_to_P,recovered,True,True,recovered,22.427108454000003,5.09232085919939,17,True,True,True,True,True,1,True,1,True,1,True,2,True,4,recovered,True,True,recovered,72.38667310000001,18.743320665322244,58,True,True,True,True,True,1,True,1,True,1,True,2,True,6
126,R_to_P,recovered,True,True,recovered,20.819802950000003,5.508955321274698,19,True,True,True,True,True,1,True,1,True,3,True,4,True,6,recovered,True,True,recovered,147.86821525000002,43.29789951257408,990,True,True,True,True,True,1,True,1,True,3,True,4,True,8
127,R_to_P,recovered,True,True,recovered,13.769314340999998,4.816403123550117,15,True,True,True,True,True,1,True,1,True,1,True,2,True,5,recovered,True,True,recovered,206.88420357200002,63.703000023029745,190,True,True,True,True,True,1,True,1,True,1,True,2,True,6
128,R_to_P,recovered,True,True,recovered,57.078612925,11.387133076786995,42,True,True,True,True,True,1,True,1,True,2,True,3,True,10,recovered,True,True,recovered,117.63741732,26.050889800302684,64,True,True,True,True,True,1,True,1,True,2,True,3,True,12
129,R_to_P,recovered,True,True,recovered,3.701913179,0.6817591451108456,9,True,True,True,True,True,1,True,1,True,1,True,2,True,2,recovered,True,True,recovered,51.05089501799999,16.081061688251793,64,True,True,True,True,True,1,True,1,True,1,True,2,True,2
130,P_to_R,recovered,True,True,recovered,13.603542992,3.2918395567685366,38,True,True,True,True,True,1,True,1,True,4,True,4,True,5,recovered,True,True,recovered,163.242095711,35.09856421779841,3151,True,True,True,True,True,1,True,1,True,4,True,4,True,5
131,R_to_P,recovered,True,True,recovered,49.670680024,9.692130370996892,72,True,True,True,True,True,1,True,1,True,2,True,3,True,15,recovered,True,True,recovered,439.790783667,126.81985701620579,325,True,True,True,True,True,1,True,1,True,2,True,3,True,18
132,R_to_P,recovered,True,True,recovered,13.678951024,3.505896745249629,64,True,True,True,True,True,1,True,1,True,5,True,6,True,18,recovered,True,True,recovered,45.388276573999995,14.77159719914198,124,True,True,True,True,True,1,True,1,True,5,True,6,True,21
133,R_to_P,recovered,True,True,recovered,3.1823107649999995,0.8195898840203881,20,True,True,True,True,True,2,True,2,True,5,True,7,True,16,recovered,True,True,recovered,6.409124864,1.4920020652934909,28,True,True,True,True,True,2,True,2,True,5,True,7,True,19
134,P_to_R,recovered,True,True,recovered,8.455734761999999,1.2517421627417207,18,True,True,True,True,True,1,True,1,True,2,True,4,True,7,recovered,True,True,recovered,125.78348337999999,27.909687015227973,399,True,True,True,True,True,1,True,1,True,2,True,4,True,7
135,R_to_P,recovered,True,True,recovered,100.291251719,13.378806723281741,57,True,True,True,True,True,1,True,1,True,1,True,2,True,15,recovered,True,True,recovered,273.91103780900005,41.562810643343255,141,True,True,True,True,True,1,True,1,True,1,True,2,True,19
136,R_to_P,recovered,True,True,recovered,4.186006475999999,1.1064276583492756,11,True,True,True,True,True,1,True,1,True,1,True,1,True,4,recovered,True,True,recovered,23.909928974999996,7.207905143732205,42,True,True,True,True,True,1,True,1,True,1,True,1,True,4
137,R_to_P,recovered,True,True,recovered,8.974445637999999,2.0362159044016153,12,True,True,True,True,True,1,True,1,True,1,True,2,True,4,recovered,True,True,recovered,39.441508862999996,11.379022897453979,83,True,True,True,True,True,1,True,1,True,1,True,2,True,7
138,R_to_P,recovered,True,True,recovered,13.009818102999999,4.065864095464349,26,True,True,True,True,True,1,True,1,True,1,True,2,True,8,recovered,True,True,recovered,65.24549263,17.514185773208737,111,True,True,True,True,True,1,True,1,True,1,True,2,True,14
139,R_to_P,recovered,True,True,recovered,5.647597457000001,1.8508697841316462,13,False,True,True,True,True,2,True,2,True,4,True,6,True,9,recovered,True,True,recovered,11.541235144000002,3.02090647444129,22,False,True,True,True,True,2,True,2,True,4,True,6,True,9
140,P_to_R,recovered,True,True,recovered,4.180198562,1.2291375980712473,48,True,True,True,True,True,1,True,1,True,3,True,4,True,11,recovered,True,True,recovered,8.19501189,2.1991780661046505,124,True,True,True,True,True,1,True,1,True,4,True,5,True,18
141,R_to_P,recovered,True,True,recovered,20.868098426999996,8.452484580688179,86,True,True,True,True,True,1,True,1,True,2,True,3,True,4,recovered,True,True,recovered,54.004049249000005,17.29333141539246,223,True,True,True,True,True,1,True,1,True,2,True,3,True,7
142,R_to_P,recovered,True,True,recovered,4.972824991,1.0534857106395066,18,True,True,True,True,True,1,True,1,True,1,True,2,True,4,recovered,True,True,recovered,10.292575949,2.2518610905390233,33,True,True,True,True,True,1,True,1,True,1,True,2,True,4
143,R_to_P,recovered,True,True,recovered,60.419139382000004,10.953605339862406,69,True,True,True,True,True,1,True,1,True,2,True,3,True,9,recovered,True,True,recovered,730.9666095460001,184.2597935460508,457,True,True,True,True,True,1,True,1,True,2,True,3,True,13
144,R_to_P,recovered,True,True,recovered,2.5614619140000006,0.5365664383862168,18,True,True,True,True,True,1,True,1,True,1,True,1,True,3,recovered,True,True,recovered,5.719778561,1.7584905417170376,47,True,True,True,True,True,1,True,1,True,1,True,1,True,3
145,R_to_P,recovered,True,True,recovered,5.342100513,1.06271757860668,19,True,True,True,True,True,1,True,1,True,1,True,2,True,7,recovered,True,True,recovered,13.491443294,4.21750213066116,25,True,True,True,True,True,1,True,1,True,1,True,2,True,9
146,R_to_P,recovered,True,True,recovered,122.74134183899999,39.300070928409696,193,True,True,True,True,True,2,True,2,True,3,True,5,True,5,recovered,True,True,recovered,130.91495979399997,40.98672864516266,205,True,True,True,True,True,2,True,2,True,3,True,5,True,5
147,R_to_P,recovered,True,True,recovered,17.791220026,4.755178087390959,57,True,True,True,True,True,1,True,1,True,1,True,2,True,10,recovered,True,True,recovered,45.934775439,12.18324074614793,238,True,True,True,True,True,1,True,1,True,1,True,2,True,13
148,R_to_P,recovered,True,True,recovered,2.790013468999999,0.7621007391717285,4,True,True,True,True,True,1,True,1,True,2,True,3,True,4,recovered,True,True,recovered,5.905425443999999,2.905088029569015,4,True,True,True,True,True,1,True,1,True,2,True,3,True,4
149,R_to_P,recovered,True,True,recovered,67.75572518199998,16.618083755252883,88,True,True,True,True,True,1,True,1,True,2,True,2,True,3,recovered,True,True,recovered,190.77591191999997,43.18328951881267,201,True,True,True,True,True,1,True,1,True,2,True,2,True,5
150,R_to_P,recovered,True,True,recovered,73.63025637,20.109971042722464,109,True,True,True,True,True,1,True,1,True,4,True,5,True,14,recovered,True,True,recovered,166.036263646,43.48087879270315,177,True,True,True,True,True,1,True,1,True,4,True,5,True,22
151,P_to_R,recovered,True,True,recovered,45.106569397,15.284683907637373,248,False,True,True,True,True,2,True,2,True,10,True,13,True,24,recovered,True,True,recovered,112.622803701,29.304101047338918,1014,False,True,True,True,True,2,True,2,True,11,True,14,True,38
152,R_to_P,recovered,True,True,recovered,165.301477011,48.41825919528492,177,True,True,True,True,True,1,True,1,True,1,True,2,True,13,recovered,True,True,recovered,238.315405983,66.98118461552076,282,True,True,True,True,True,1,True,1,True,1,True,2,True,15
153,R_to_P,recovered,True,True,recovered,43.243420758000006,7.021160202100873,46,False,True,True,True,True,2,True,2,True,3,True,5,True,10,recovered,True,True,recovered,75.43566950800002,12.043978645699099,57,False,True,True,True,True,2,True,2,True,3,True,5,True,12
154,R_to_P,recovered,True,True,recovered,54.80809459500001,14.60953443706967,33,True,True,True,True,True,1,True,1,True,1,True,1,True,3,recovered,True,True,recovered,463.2472002039999,106.12848377879709,505,True,True,True,True,True,1,True,1,True,1,True,2,True,4
155,R_to_P,recovered,True,True,recovered,11.111554347,2.9396629373077303,44,True,True,True,True,True,2,True,2,True,3,True,5,True,7,recovered,True,True,recovered,25.516257265,6.704460873035714,78,True,True,True,True,True,2,True,2,True,3,True,5,True,9
156,P_to_R,recovered,True,True,recovered,64.179956039,22.60783157660626,223,True,True,True,True,True,1,True,1,True,3,True,4,True,11,recovered,True,True,recovered,113.86350308499999,33.63288573618047,418,True,True,True,True,True,1,True,1,True,3,True,5,True,14
157,R_to_P,recovered,True,True,recovered,58.280852057999994,10.3748594308272,28,True,True,True,True,True,1,True,1,True,3,True,4,True,9,recovered,True,True,recovered,182.185919321,32.609850630164146,108,True,True,True,True,True,1,True,1,True,3,True,4,True,18
158,R_to_P,recovered,True,True,recovered,7.438658155,2.832352079451084,17,True,True,True,True,True,1,True,1,True,1,True,2,True,8,recovered,True,True,recovered,28.110854874999998,8.20718255173415,104,True,True,True,True,True,1,True,1,True,1,True,2,True,13
159,R_to_P,recovered,True,True,recovered,9.070965734,3.3335254713892937,21,True,True,True,True,True,1,True,1,True,2,True,3,True,9,recovered,True,True,recovered,72.054714922,19.08246683422476,115,True,True,True,True,True,1,True,1,True,2,True,3,True,13
160,R_to_P,recovered,True,True,recovered,12.759662505,3.7846533143892884,38,True,True,True,True,True,1,True,1,True,3,True,3,True,6,recovered,True,True,recovered,26.766068657,8.102719063870609,80,True,True,True,True,True,1,True,1,True,3,True,3,True,6
161,P_to_R,recovered,True,True,recovered,11.320840076000001,3.618056248873472,70,True,True,True,True,True,1,True,1,True,3,True,3,True,7,recovered,True,True,recovered,23.116994939,6.566397920250893,248,True,True,True,True,True,1,True,1,True,4,True,4,True,14
162,R_to_P,recovered,True,True,recovered,17.619599357000002,3.728361046873033,82,False,True,True,True,True,2,True,2,True,7,True,9,True,29,recovered,True,True,recovered,58.215866586000004,15.467585305683315,200,False,True,True,True,True,2,True,2,True,7,True,9,True,39
163,R_to_P,recovered,True,True,recovered,11.657403419,2.925351047888398,27,True,True,True,True,True,1,True,2,True,3,True,5,True,10,recovered,True,True,recovered,31.883973594,7.9913131864741445,90,True,True,True,True,True,1,True,2,True,3,True,5,True,10
164,R_to_P,recovered,True,True,recovered,167.976133101,24.333159058354795,147,True,True,True,True,True,2,True,2,True,4,True,6,True,20,recovered,True,True,recovered,330.971042168,48.23513217968866,226,True,True,True,True,True,2,True,2,True,4,True,6,True,22
165,R_to_P,recovered,True,True,recovered,2.5020893409999996,2.024199530016631,2,True,True,True,True,True,1,True,1,True,1,True,1,True,1,recovered,True,True,recovered,6.129844843000001,2.7998666900675744,9,True,True,True,True,True,1,True,1,True,1,True,1,True,1
166,P_to_R,recovered,True,True,recovered,5.583594613,2.423922130605206,11,True,True,True,True,True,1,True,1,True,1,True,1,True,2,recovered,True,True,recovered,10.128299282,3.2647638169582933,11,True,True,True,True,True,1,True,1,True,1,True,1,True,2
167,P_to_R,recovered,True,True,recovered,158.293432184,59.3920361478813,199,False,True,True,True,False,1,True,2,True,5,True,8,True,15,recovered,True,True,recovered,202.891630794,70.21332552284002,391,False,True,True,True,False,1,True,2,True,5,True,8,True,23
168,R_to_P,recovered,True,True,recovered,13.629560077999999,3.395961123984307,165,True,True,True,True,True,1,True,2,True,7,True,9,True,18,recovered,True,True,recovered,42.320616609,12.013524345587939,367,True,True,True,True,True,1,True,2,True,7,True,10,True,24
