index,variant,recovery,searches_complete,mapping_cpu,capped
517,tol_1p5,recovered,True,2.0853773130000004,True
517,archived_1p0,recovered,True,2.319400014,True
518,tol_1p0,recovered,True,6.529233657000001,True
518,tol_1p5,recovered,True,6.637599139000001,True
518,archived_1p0,recovered,True,6.990942640999998,True
519,tol_1p0,recovered,True,1.88965771,False
519,tol_1p5,recovered,True,2.0536060569999997,False
519,archived_1p0,recovered,True,2.005443156,False
520,tol_1p0,recovered,True,1.8923407650000001,True
520,tol_1p5,recovered,True,2.0187188469999997,True
520,archived_1p0,recovered,True,2.0710854769999996,True
521,tol_1p0,recovered,True,29.394292529,True
521,tol_1p5,recovered,True,29.505195426,True
521,archived_1p0,recovered,True,28.866828257999998,True
522,tol_1p0,recovered,True,1.8035519349999998,False
522,tol_1p5,recovered,True,1.806182405,False
522,archived_1p0,recovered,True,1.6613069219999996,False
523,tol_1p0,recovered,True,6.948956829999999,True
523,tol_1p5,recovered,True,6.931547025999999,True
523,archived_1p0,recovered,True,6.9233128289999994,True
524,tol_1p0,recovered,True,4.382771409,True
524,tol_1p5,recovered,True,4.483459591,True
524,archived_1p0,recovered,True,4.616001515,True
525,tol_1p0,recovered,True,2.087526045,True
525,tol_1p5,recovered,True,2.160831691,True
525,archived_1p0,recovered,True,2.283417485,True
526,tol_1p0,recovered,True,1.04129698,False
526,tol_1p5,recovered,True,0.9711456869999999,False
526,archived_1p0,recovered,True,1.264076934,False
527,tol_1p0,recovered,True,6.313638877999999,True
527,tol_1p5,recovered,True,6.291355849999998,True
527,archived_1p0,recovered,True,6.289757080000001,True
528,tol_1p0,recovered,True,22.272314405,True
528,tol_1p5,recovered,True,22.033865052000003,True
528,archived_1p0,recovered,True,21.556672199999994,True
529,tol_1p0,recovered,True,6.762224616999999,True
529,tol_1p5,recovered,True,7.099008532999999,True
529,archived_1p0,recovered,True,7.30658674,True
530,tol_1p0,recovered,True,2.28623134,True
530,tol_1p5,recovered,True,2.368574807,True
530,archived_1p0,recovered,True,2.682235777,True
531,tol_1p0,recovered,True,5.877829181999999,True
531,tol_1p5,recovered,True,5.981346990999999,True
531,archived_1p0,recovered,True,6.125474213999999,True
532,tol_1p0,recovered,True,34.584858376999996,True
532,tol_1p5,recovered,True,34.594899928000004,True
532,archived_1p0,recovered,True,34.34747731,True
533,tol_1p0,recovered,True,5.4744358989999995,True
533,tol_1p5,recovered,True,5.674592021999999,True
533,archived_1p0,recovered,True,5.619347994,True
534,tol_1p0,recovered,True,5.864329781,True
534,tol_1p5,recovered,True,6.031234045,True
534,archived_1p0,recovered,True,6.386051656999999,True
535,tol_1p0,recovered,True,4.935274454,True
535,tol_1p5,recovered,True,4.71734866,True
535,archived_1p0,recovered,True,5.1729911799999995,True
536,tol_1p0,recovered,True,7.259145903999999,True
536,tol_1p5,recovered,True,3.844050317999999,True
536,archived_1p0,recovered,True,7.522470620999999,True
537,tol_1p0,recovered,True,1.740266105,True
537,tol_1p5,recovered,True,1.7043215740000002,True
537,archived_1p0,recovered,True,1.8641227149999997,True
538,tol_1p0,recovered,True,1.1836275029999999,False
538,tol_1p5,recovered,True,1.1386337610000001,False
538,archived_1p0,recovered,True,1.3063428009999996,False
539,tol_1p0,recovered,True,2.0713919179999998,True
539,tol_1p5,recovered,True,2.096794536,True
539,archived_1p0,recovered,True,2.2980922799999997,True
540,tol_1p0,recovered,True,3.052323708,True
540,tol_1p5,recovered,True,3.2592462180000004,True
540,archived_1p0,recovered,True,3.369659907999999,True
541,tol_1p0,recovered,True,19.782226954,True
541,tol_1p5,recovered,True,19.971421697,True
541,archived_1p0,recovered,True,20.701394,True
542,tol_1p0,recovered,True,11.488480397,True
542,tol_1p5,recovered,True,11.226138463,True
542,archived_1p0,recovered,True,11.642532238,True
543,tol_1p0,recovered,True,2.233283451,True
543,tol_1p5,recovered,True,2.0699790549999992,True
543,archived_1p0,recovered,True,2.4027103249999997,True
544,tol_1p0,recovered,True,3.413783128,True
544,tol_1p5,recovered,True,3.1261334119999997,True
544,archived_1p0,recovered,True,3.5101116909999996,True
545,tol_1p0,recovered,True,8.510367263,True
545,tol_1p5,recovered,True,8.152289168,True
545,archived_1p0,recovered,True,8.709303167999998,True
546,tol_1p0,recovered,True,3.6096644959999997,True
546,tol_1p5,recovered,True,3.657319306,True
546,archived_1p0,recovered,True,3.6810147699999995,True
547,tol_1p0,recovered,True,10.21598763,True
547,tol_1p5,recovered,True,10.903100493,True
547,archived_1p0,recovered,True,11.219406178,True
548,tol_1p0,recovered,True,2.1093705079999996,True
548,tol_1p5,recovered,True,2.174741794,True
548,archived_1p0,recovered,True,2.01603481,True
549,tol_1p0,recovered,True,8.663377476,True
549,tol_1p5,recovered,True,8.917120014,True
549,archived_1p0,recovered,True,8.932903377999999,True
550,tol_1p0,recovered,True,2.7146701220000002,True
550,tol_1p5,recovered,True,2.803640796,True
550,archived_1p0,recovered,True,2.5512487989999997,True
551,tol_1p0,recovered,True,22.441505286,True
551,tol_1p5,recovered,True,21.675041826,True
551,archived_1p0,recovered,True,23.055055533999997,True
552,tol_1p0,recovered,True,1.1086226640000003,False
552,tol_1p5,recovered,True,1.1713303979999998,False
552,archived_1p0,recovered,True,1.2460330680000005,False
553,tol_1p0,recovered,True,16.227785312,True
553,tol_1p5,recovered,True,15.916590761999998,True
553,archived_1p0,recovered,True,16.128012904000002,True
554,tol_1p0,recovered,True,14.953811335,True
554,tol_1p5,recovered,True,15.219582679999998,True
554,archived_1p0,recovered,True,15.218969407,True
555,tol_1p0,recovered,True,11.174555462,True
555,tol_1p5,recovered,True,11.697985309,True
555,archived_1p0,recovered,True,11.428139508000001,True
556,tol_1p0,recovered,True,6.504928476,True
556,tol_1p5,recovered,True,6.6362616469999995,True
556,archived_1p0,recovered,True,6.230514949000001,True
557,tol_1p0,recovered,True,2.132651748,True
557,tol_1p5,recovered,True,1.9636447410000002,True
557,archived_1p0,recovered,True,2.154410029,True
558,tol_1p0,recovered,True,3.6375304569999996,True
558,tol_1p5,recovered,True,3.695538026,True
558,archived_1p0,recovered,True,3.7667005529999997,True
559,tol_1p0,recovered,True,23.907367711,True
559,tol_1p5,recovered,True,23.969429653,True
559,archived_1p0,recovered,True,24.097834197,True
560,tol_1p0,recovered,True,2.3439951640000003,True
560,tol_1p5,recovered,True,2.3534990399999995,True
560,archived_1p0,recovered,True,2.515156062,True
561,tol_1p0,recovered,True,53.251277963999996,True
561,tol_1p5,recovered,True,27.921568741999998,True
561,archived_1p0,recovered,True,51.756935668,True
562,tol_1p0,recovered,True,2.8574612000000004,False
562,tol_1p5,recovered,True,2.798930215,False
562,archived_1p0,recovered,True,2.934247279,False
563,tol_1p0,recovered,True,9.438379036999999,True
563,tol_1p5,recovered,True,11.079975730000001,True
563,archived_1p0,recovered,True,9.985019012999999,True
564,tol_1p0,recovered,True,38.876340813999995,True
564,tol_1p5,recovered,True,38.368281841,True
564,archived_1p0,recovered,True,37.87331927699999,True
565,tol_1p0,recovered,True,18.428422182,True
565,tol_1p5,recovered,True,18.387073821999998,True
565,archived_1p0,recovered,True,18.586902275999996,True
566,tol_1p0,recovered,True,9.264765066999999,True
566,tol_1p5,recovered,True,9.483286435,True
566,archived_1p0,recovered,True,9.456217107,True
567,tol_1p0,recovered,True,18.894363542,True
567,tol_1p5,recovered,True,18.993434815,True
567,archived_1p0,recovered,True,19.332797315999997,True
568,tol_1p0,recovered,True,6.670804425,True
568,tol_1p5,recovered,True,6.7299527900000005,True
568,archived_1p0,recovered,True,6.559830761000001,True
569,tol_1p0,recovered,True,7.561918453,True
569,tol_1p5,recovered,True,7.687983009000002,True
569,archived_1p0,recovered,True,7.475032016999998,True
570,tol_1p0,recovered,True,3.393151077,True
570,tol_1p5,recovered,True,3.241930337,True
570,archived_1p0,recovered,True,3.4885065589999997,True
571,tol_1p0,recovered,True,2.908472233,True
571,tol_1p5,recovered,True,2.8726322049999995,True
571,archived_1p0,recovered,True,3.3816953430000005,True
572,tol_1p0,recovered,True,17.473159717999998,True
572,tol_1p5,recovered,True,17.849490618999994,True
572,archived_1p0,recovered,True,18.453092075999997,True
573,tol_1p0,recovered,True,21.456310353000003,True
573,tol_1p5,recovered,True,20.217688386,True
573,archived_1p0,recovered,True,20.015043933,True
574,tol_1p0,recovered,True,9.036511004,True
574,tol_1p5,recovered,True,8.804601352,True
574,archived_1p0,recovered,True,9.192522280999999,True
575,tol_1p0,recovered,True,83.40095776999999,True
575,tol_1p5,recovered,True,61.63799782700001,True
575,archived_1p0,recovered,True,81.481071696,True
576,tol_1p0,recovered,True,6.526465332999999,True
576,tol_1p5,recovered,True,7.330860889,True
576,archived_1p0,recovered,True,6.701358478,True
577,tol_1p0,recovered,True,2.0413111290000003,True
577,tol_1p5,recovered,True,2.287845601,True
577,archived_1p0,recovered,True,2.2868345550000004,True
578,tol_1p0,recovered,True,4.038429255,True
578,tol_1p5,recovered,True,4.1590686009999995,True
578,archived_1p0,recovered,True,4.157723985,True
579,tol_1p0,recovered,True,16.955483871000002,True
579,tol_1p5,recovered,True,17.233935567,True
579,archived_1p0,recovered,True,18.536221533,True
580,tol_1p0,recovered,True,5.865205862,True
580,tol_1p5,recovered,True,5.774879796,True
580,archived_1p0,recovered,True,5.962503384000001,True
581,tol_1p0,recovered,True,2.6564975429999995,True
581,tol_1p5,recovered,True,2.5142860299999996,True
581,archived_1p0,recovered,True,2.7343444979999996,True
582,tol_1p0,recovered,True,4.029979096,True
582,tol_1p5,recovered,True,4.009845145,True
582,archived_1p0,recovered,True,4.143975990000001,True
583,tol_1p0,recovered,True,47.37143017,True
583,tol_1p5,recovered,True,47.00672709,True
583,archived_1p0,recovered,True,48.640144993,True
584,tol_1p0,recovered,True,1.5053429170000001,False
584,tol_1p5,recovered,True,1.460207568,False
584,archived_1p0,recovered,True,1.510148515,False
585,tol_1p0,recovered,True,2.2182174459999997,False
585,tol_1p5,recovered,True,2.238461042,False
585,archived_1p0,recovered,True,2.352160133,False
586,tol_1p0,recovered,True,3.421960009,True
586,tol_1p5,recovered,True,3.408420706,True
586,archived_1p0,recovered,True,3.351321135,True
587,tol_1p0,recovered,True,6.403088631999999,True
587,tol_1p5,recovered,True,6.291150926,True
587,archived_1p0,recovered,True,6.660380626000001,True
588,tol_1p0,recovered,True,3.2560651489999994,True
588,tol_1p5,recovered,True,3.3621101029999996,True
588,archived_1p0,recovered,True,3.4333696830000004,True
589,tol_1p0,recovered,True,2.803968136,True
589,tol_1p5,recovered,True,2.675857623,True
589,archived_1p0,recovered,True,3.0083052909999997,True
590,tol_1p0,not_recovered,True,78.034423287,True
590,tol_1p5,not_recovered,True,79.555793952,True
590,archived_1p0,not_recovered,True,77.542426256,True
591,tol_1p0,recovered,True,1.479320064,True
591,tol_1p5,recovered,True,1.4080372859999997,True
591,archived_1p0,recovered,True,1.4757150829999999,True
592,tol_1p0,recovered,True,1.474864845,False
592,tol_1p5,recovered,True,1.591683674,False
592,archived_1p0,recovered,True,1.7595254219999998,False
593,tol_1p0,recovered,True,1.3723282509999999,False
593,tol_1p5,recovered,True,1.288565094,False
593,archived_1p0,recovered,True,1.4332664099999999,False
594,tol_1p0,recovered,True,15.421315249999997,True
594,tol_1p5,recovered,True,15.874814358999997,True
594,archived_1p0,recovered,True,15.933978726000001,True
595,tol_1p0,recovered,True,12.859193588999998,True
595,tol_1p5,recovered,True,12.912365592999999,True
595,archived_1p0,recovered,True,12.665094099000001,True
596,tol_1p0,recovered,True,69.315448848,True
596,tol_1p5,recovered,True,69.634029785,True
596,archived_1p0,recovered,True,67.878818268,True
597,tol_1p0,recovered,True,7.7478265120000005,True
597,tol_1p5,recovered,True,7.933046461,True
597,archived_1p0,recovered,True,8.016689719000002,True
598,tol_1p0,recovered,True,11.773842683,True
598,tol_1p5,recovered,True,7.823120799,True
598,archived_1p0,recovered,True,12.000955213,True
599,tol_1p0,recovered,True,9.48917052,True
599,tol_1p5,recovered,True,7.968494166,True
599,archived_1p0,recovered,True,9.682617397,True
600,tol_1p0,recovered,True,3.169233524,True
600,tol_1p5,recovered,True,4.179998425999999,True
600,archived_1p0,recovered,True,3.3811886849999997,True
601,tol_1p0,recovered,True,10.534122937999998,True
601,tol_1p5,recovered,True,10.340217595999999,True
601,archived_1p0,recovered,True,10.759145279,True
602,tol_1p0,not_recovered,True,5.301709032000001,True
602,tol_1p5,not_recovered,True,5.239941796999999,True
602,archived_1p0,not_recovered,True,5.443380654,True
603,tol_1p0,recovered,True,17.968592401,True
603,tol_1p5,recovered,True,18.250919349,True
603,archived_1p0,recovered,True,17.660569482,True
604,tol_1p0,recovered,True,4.231796349,True
604,tol_1p5,recovered,True,4.449115154999999,True
604,archived_1p0,recovered,True,4.649369161,True
605,tol_1p0,recovered,True,0.9802469239999998,False
605,tol_1p5,recovered,True,1.004677775,False
605,archived_1p0,recovered,True,1.1585886799999998,False
606,tol_1p0,recovered,True,0.8937598499999998,False
606,tol_1p5,recovered,True,0.870727669,False
606,archived_1p0,recovered,True,1.088867869,False
607,tol_1p0,recovered,True,56.075595934000006,True
607,tol_1p5,recovered,True,57.108757416,True
607,archived_1p0,recovered,True,57.67454694600001,True
608,tol_1p0,recovered,True,7.557458924,True
608,tol_1p5,recovered,True,8.299437512,True
608,archived_1p0,recovered,True,7.725954772,True
609,tol_1p0,recovered,True,10.700770701999998,True
609,tol_1p5,recovered,True,9.993042964,True
609,archived_1p0,recovered,True,10.821731135999999,True
610,tol_1p0,recovered,True,3.623930384,True
610,tol_1p5,recovered,True,3.421662244,True
610,archived_1p0,recovered,True,3.702268012,True
611,tol_1p0,recovered,True,6.606096711999999,True
611,tol_1p5,recovered,True,6.947487979,True
611,archived_1p0,recovered,True,6.883473338000001,True
612,tol_1p0,recovered,True,46.809085701,True
612,tol_1p5,recovered,True,47.35116681000001,True
612,archived_1p0,recovered,True,48.174927354999994,True
613,tol_1p0,recovered,True,7.647498054,True
613,tol_1p5,recovered,True,7.476915137000001,True
613,archived_1p0,recovered,True,7.718167940000001,True
614,tol_1p0,recovered,True,13.312757369,True
614,tol_1p5,recovered,True,13.320832471,True
614,archived_1p0,recovered,True,13.324644461000002,True
615,tol_1p0,recovered,True,5.323718683999999,True
615,tol_1p5,recovered,True,5.362620193999998,True
615,archived_1p0,recovered,True,5.667759517,True
616,tol_1p0,recovered,True,13.247390654000004,True
616,tol_1p5,recovered,True,13.424328415000002,True
616,archived_1p0,recovered,True,14.190042661,True
617,tol_1p0,recovered,True,4.126526584,False
617,tol_1p5,recovered,True,4.0829211149999995,False
617,archived_1p0,recovered,True,4.268386655,False
618,tol_1p0,recovered,True,18.317425089,True
618,tol_1p5,recovered,True,18.413686627,True
618,archived_1p0,recovered,True,17.945513659,True
619,tol_1p0,recovered,True,19.884628624999998,True
619,tol_1p5,recovered,True,19.095368737,True
619,archived_1p0,recovered,True,18.899800024,True
620,tol_1p0,recovered,True,66.38495571099999,True
620,tol_1p5,recovered,True,66.637670484,True
620,archived_1p0,recovered,True,67.434297817,True
621,tol_1p0,recovered,True,23.581590356,True
621,tol_1p5,recovered,True,23.141729740000002,True
621,archived_1p0,recovered,True,23.096068227,True
622,tol_1p0,recovered,True,69.44662169099999,True
622,tol_1p5,recovered,True,68.443063753,True
622,archived_1p0,recovered,True,70.54027905700002,True
623,tol_1p0,recovered,True,17.201364898999998,True
623,tol_1p5,recovered,True,16.761848772999997,True
623,archived_1p0,recovered,True,17.604858598,True
624,tol_1p0,recovered,True,1.0334586169999995,False
624,tol_1p5,recovered,True,1.161641349,False
624,archived_1p0,recovered,True,1.262816248,False
625,tol_1p0,recovered,True,0.902647807,False
625,tol_1p5,recovered,True,0.8486727869999999,False
625,archived_1p0,recovered,True,0.9419504599999999,False
626,tol_1p0,recovered,True,2.533548589,False
626,tol_1p5,recovered,True,2.595645415,False
626,archived_1p0,recovered,True,2.390474812,False
627,tol_1p0,recovered,True,5.2986354339999995,False
627,tol_1p5,recovered,True,5.127818983000001,False
627,archived_1p0,recovered,True,5.3824412,False
628,tol_1p0,recovered,True,6.804478259,True
628,tol_1p5,recovered,True,7.024881717,True
628,archived_1p0,recovered,True,7.488555412999999,True
629,tol_1p0,recovered,True,8.810088142000001,False
629,tol_1p5,recovered,True,8.909523078,False
629,archived_1p0,recovered,True,9.176518686000001,False
630,tol_1p0,recovered,True,7.707364537,True
630,tol_1p5,recovered,True,7.669725541,True
630,archived_1p0,recovered,True,7.862717480000001,True
631,tol_1p0,recovered,True,2.4599012229999992,False
631,tol_1p5,recovered,True,2.3821358709999996,False
631,archived_1p0,recovered,True,2.6650206499999998,False
632,tol_1p0,recovered,True,16.887570472,True
632,tol_1p5,recovered,True,16.548805011999995,True
632,archived_1p0,recovered,True,16.968449159,True
633,tol_1p0,recovered,True,7.894788805,False
633,tol_1p5,recovered,True,8.050695752,False
633,archived_1p0,recovered,True,8.174442299999999,False
634,tol_1p0,recovered,True,17.437449362000002,True
634,tol_1p5,recovered,True,17.640689344,True
634,archived_1p0,recovered,True,17.850294985,True
635,tol_1p0,recovered,True,27.357342359,True
635,tol_1p5,recovered,True,27.530526689,True
635,archived_1p0,recovered,True,27.343492576,True
636,tol_1p0,recovered,True,16.13129631,True
636,tol_1p5,recovered,True,15.971395785000002,True
636,archived_1p0,recovered,True,16.093421677,True
637,tol_1p0,recovered,True,1.7578268989999997,False
637,tol_1p5,recovered,True,1.7888489339999998,False
637,archived_1p0,recovered,True,1.9422409989999998,False
638,tol_1p0,recovered,True,8.399117798,True
638,tol_1p5,recovered,True,8.435432343999999,True
638,archived_1p0,recovered,True,8.241105648,True
639,tol_1p0,recovered,True,10.405080651,True
639,tol_1p5,recovered,True,10.934440218999999,True
639,archived_1p0,recovered,True,10.608476438000002,True
640,tol_1p0,recovered,True,52.463033586,True
640,tol_1p5,recovered,True,51.264888471000006,True
640,archived_1p0,recovered,True,54.302714746999996,True
641,tol_1p0,recovered,True,7.317756900000001,True
641,tol_1p5,recovered,True,7.396348303,True
641,archived_1p0,recovered,True,7.582481102999999,True
642,tol_1p0,recovered,True,22.520160797,True
642,tol_1p5,recovered,True,22.280885667000003,True
642,archived_1p0,recovered,True,23.043264132,True
643,tol_1p0,recovered,True,8.195210747,True
643,tol_1p5,recovered,True,8.137113844,True
643,archived_1p0,recovered,True,8.159030249999999,True
644,tol_1p0,recovered,True,5.639070434,True
644,tol_1p5,recovered,True,5.3999735829999995,True
644,archived_1p0,recovered,True,5.445030188,True
645,tol_1p0,recovered,True,20.022058234,True
645,tol_1p5,recovered,True,20.579808814000003,True
645,archived_1p0,recovered,True,20.409126705000002,True
646,tol_1p0,recovered,True,9.213762625,True
646,tol_1p5,recovered,True,9.356543597,True
646,archived_1p0,recovered,True,9.410389479000001,True
647,tol_1p0,recovered,True,30.840473518,True
647,tol_1p5,recovered,True,31.297954826,True
647,archived_1p0,recovered,True,31.077628624999996,True
648,tol_1p0,recovered,True,6.341208598000001,True
648,tol_1p5,recovered,True,6.454195036,True
648,archived_1p0,recovered,True,6.390970907000002,True
649,tol_1p0,recovered,True,18.461383958999996,True
649,tol_1p5,recovered,True,19.016493125,True
649,archived_1p0,recovered,True,18.703130652,True
650,tol_1p0,recovered,True,26.884994675,True
650,tol_1p5,recovered,True,26.930966974,True
650,archived_1p0,recovered,True,27.088030234000005,True
651,tol_1p0,recovered,True,4.523464234,True
651,tol_1p5,recovered,True,4.867844284999999,True
651,archived_1p0,recovered,True,4.5721822759999995,True
652,tol_1p0,recovered,True,4.2502071919999995,True
652,tol_1p5,recovered,True,4.432793939000001,True
652,archived_1p0,recovered,True,4.52618346,True
653,tol_1p0,recovered,True,2.472915772,False
653,tol_1p5,recovered,True,2.352997511,False
653,archived_1p0,recovered,True,2.4654115139999995,False
654,tol_1p0,recovered,True,2.722846187,True
654,tol_1p5,recovered,True,2.40651752,True
654,archived_1p0,recovered,True,2.7167886249999995,True
655,tol_1p0,recovered,True,1.737719877,False
655,tol_1p5,recovered,True,1.783891799,False
655,archived_1p0,recovered,True,2.0658953139999996,False
656,tol_1p0,recovered,True,1.886621211,False
656,tol_1p5,recovered,True,2.0013035660000003,False
656,archived_1p0,recovered,True,2.0997246969999996,False
657,tol_1p0,recovered,True,3.5538006360000005,True
657,tol_1p5,recovered,True,3.486943203,True
657,archived_1p0,recovered,True,3.7099801769999994,True
658,tol_1p0,recovered,True,2.589924039,True
658,tol_1p5,recovered,True,2.555280615,True
658,archived_1p0,recovered,True,2.6334800759999997,True
659,tol_1p0,recovered,True,1.9310543379999996,False
659,tol_1p5,recovered,True,1.925572604,False
659,archived_1p0,recovered,True,2.119225488,False
660,tol_1p0,recovered,True,1.7327987949999997,False
660,tol_1p5,recovered,True,1.5781483579999998,False
660,archived_1p0,recovered,True,1.8170327439999998,False
661,tol_1p0,recovered,True,16.558951045,True
661,tol_1p5,recovered,True,17.496606110000002,True
661,archived_1p0,recovered,True,17.629209676,True
662,tol_1p0,recovered,True,7.269396515999999,True
662,tol_1p5,recovered,True,7.515762279999999,True
662,archived_1p0,recovered,True,7.463531651999999,True
663,tol_1p0,recovered,True,3.541433303,False
663,tol_1p5,recovered,True,3.542771359,False
663,archived_1p0,recovered,True,3.8298952460000004,False
664,tol_1p0,recovered,True,4.631337263,True
664,tol_1p5,recovered,True,4.414377868,True
664,archived_1p0,recovered,True,4.799052816,True
665,tol_1p0,recovered,True,10.702354718999999,True
665,tol_1p5,recovered,True,11.466631452000001,True
665,archived_1p0,recovered,True,11.038045064000002,True
666,tol_1p0,recovered,True,13.780482416,True
666,tol_1p5,recovered,True,13.698141991,True
666,archived_1p0,recovered,True,14.018147059999999,True
667,tol_1p0,recovered,True,48.479932287000004,True
667,tol_1p5,recovered,True,48.491763157,True
667,archived_1p0,recovered,True,49.044293803,True
668,tol_1p0,recovered,True,1.9164814249999997,True
668,tol_1p5,recovered,True,1.899695768,True
668,archived_1p0,recovered,True,1.9755454849999996,True
669,tol_1p0,recovered,True,1.5896727740000003,False
669,tol_1p5,recovered,True,1.6061725759999996,False
669,archived_1p0,recovered,True,1.6252358359999999,False
670,tol_1p0,recovered,True,12.212751523000001,True
670,tol_1p5,recovered,True,12.262953280999998,True
670,archived_1p0,recovered,True,12.459635362,True
671,tol_1p0,recovered,True,79.537034426,True
671,tol_1p5,recovered,True,80.67418291400001,True
671,archived_1p0,recovered,True,83.47240858699999,True
672,tol_1p0,recovered,True,69.88127814500001,True
672,tol_1p5,recovered,True,69.425183513,True
672,archived_1p0,recovered,True,69.459192851,True
673,tol_1p0,recovered,True,17.469599905,True
673,tol_1p5,recovered,True,16.203129116,True
673,archived_1p0,recovered,True,18.485979382,True
674,tol_1p0,recovered,True,5.178672536999999,True
674,tol_1p5,recovered,True,5.211533391,True
674,archived_1p0,recovered,True,4.855961441000001,True
675,tol_1p0,recovered,True,2.024153501,False
675,tol_1p5,recovered,True,2.237047106,False
675,archived_1p0,recovered,True,2.3723274190000003,False
676,tol_1p0,recovered,True,1.8661802519999997,False
676,tol_1p5,recovered,True,1.853420004,False
676,archived_1p0,recovered,True,2.035061337,False
677,tol_1p0,recovered,True,17.396721834,True
677,tol_1p5,recovered,True,17.796441994,True
677,archived_1p0,recovered,True,17.402156985999998,True
678,tol_1p0,recovered,True,4.990668061,True
678,tol_1p5,recovered,True,4.943535923999999,True
678,archived_1p0,recovered,True,5.1781624310000005,True
679,tol_1p0,recovered,True,9.143770839000002,False
679,tol_1p5,recovered,True,9.155807699,False
679,archived_1p0,recovered,True,9.341767558999997,False
680,tol_1p0,recovered,True,6.883459885000001,True
680,tol_1p5,recovered,True,7.4228348319999995,True
680,archived_1p0,recovered,True,7.052342179999999,True
681,tol_1p0,recovered,True,5.85792335,True
681,tol_1p5,recovered,True,5.5577343049999985,True
681,archived_1p0,recovered,True,5.894850851,True
682,tol_1p0,recovered,True,44.163094207,True
682,tol_1p5,recovered,True,44.403019514,True
682,archived_1p0,recovered,True,43.788637976,True
683,tol_1p0,recovered,True,7.425377684000001,True
683,tol_1p5,recovered,True,7.764573186,True
683,archived_1p0,recovered,True,8.095020302000002,True
684,tol_1p0,recovered,True,6.974882708999999,False
684,tol_1p5,recovered,True,7.010798425000001,False
684,archived_1p0,recovered,True,7.1223155910000004,False
685,tol_1p0,recovered,True,8.926595041999999,True
685,tol_1p5,recovered,True,9.327030825,True
685,archived_1p0,recovered,True,9.531447899,True
686,tol_1p0,recovered,True,3.739179021,True
686,tol_1p5,recovered,True,3.7332207929999996,True
686,archived_1p0,recovered,True,3.985462914,True
687,tol_1p0,recovered,True,1.9248402529999997,False
687,tol_1p5,recovered,True,2.100704049,False
687,archived_1p0,recovered,True,2.2124719019999994,False
688,tol_1p0,recovered,True,5.656233516,True
688,tol_1p5,recovered,True,5.99761905,True
688,archived_1p0,recovered,True,5.967407118000001,True
689,tol_1p0,recovered,True,5.356844468,True
689,tol_1p5,recovered,True,5.568355257,True
689,archived_1p0,recovered,True,5.4574733449999995,True
690,tol_1p0,recovered,True,5.679676772,False
690,tol_1p5,recovered,True,5.733867416,False
690,archived_1p0,recovered,True,5.826007881000001,False
691,tol_1p0,recovered,True,2.5968585909999997,False
691,tol_1p5,recovered,True,2.4789416519999996,False
691,archived_1p0,recovered,True,2.6472115310000004,False
692,tol_1p0,recovered,True,5.538723065,True
692,tol_1p5,recovered,True,6.121277565,True
692,archived_1p0,recovered,True,6.097820325000001,True
693,tol_1p0,recovered,True,2.8511101539999997,True
693,tol_1p5,recovered,True,2.843973796,True
693,archived_1p0,recovered,True,2.7645462829999996,True
694,tol_1p0,recovered,True,3.2275061470000006,True
694,tol_1p5,recovered,True,3.232659398000001,True
694,archived_1p0,recovered,True,3.2720750589999996,True
695,tol_1p0,recovered,True,10.537180787000002,True
695,tol_1p5,recovered,True,10.581362366,True
695,archived_1p0,recovered,True,10.90664316,True
696,tol_1p0,recovered,True,18.878918077999998,True
696,tol_1p5,recovered,True,18.932433838999998,True
696,archived_1p0,recovered,True,19.563875127,True
697,tol_1p0,recovered,True,21.132561082000002,True
697,tol_1p5,recovered,True,20.642684055,True
697,archived_1p0,recovered,True,21.167855128999996,True
698,tol_1p0,recovered,True,3.955016329,True
698,tol_1p5,recovered,True,3.720651385,True
698,archived_1p0,recovered,True,3.732522795,True
699,tol_1p0,recovered,True,5.527046857999999,True
699,tol_1p5,recovered,True,5.505249128000001,True
699,archived_1p0,recovered,True,5.437391188,True
700,tol_1p0,recovered,True,21.204797311000007,True
700,tol_1p5,recovered,True,21.249075648,True
700,archived_1p0,recovered,True,21.911782280999997,True
701,tol_1p0,recovered,True,1.143369147,False
701,tol_1p5,recovered,True,1.1437216890000004,False
701,archived_1p0,recovered,True,1.248603779,False
702,tol_1p0,recovered,True,1.037775301,False
702,tol_1p5,recovered,True,1.001911513,False
702,archived_1p0,recovered,True,1.0777169899999999,False
703,tol_1p0,recovered,True,2.801023174,True
703,tol_1p5,recovered,True,2.557892041,True
703,archived_1p0,recovered,True,2.9343104700000002,True
704,tol_1p0,recovered,True,1.3223437939999998,False
704,tol_1p5,recovered,True,1.20348272,False
704,archived_1p0,recovered,True,1.4568974990000005,False
705,tol_1p0,recovered,True,12.078825817,True
705,tol_1p5,recovered,True,12.143267638999998,True
705,archived_1p0,recovered,True,11.613922624,True
706,tol_1p0,recovered,True,53.030084394,True
706,tol_1p5,recovered,True,53.10584144199999,True
706,archived_1p0,recovered,True,53.909787441999995,True
707,tol_1p0,recovered,True,1.079974526,False
707,tol_1p5,recovered,True,1.0894933669999998,False
707,archived_1p0,recovered,True,1.225975487,False
708,tol_1p0,recovered,True,3.397117227,True
708,tol_1p5,recovered,True,3.3116645269999996,True
708,archived_1p0,recovered,True,3.4877264379999993,True
709,tol_1p0,recovered,True,107.99977601600001,True
